primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,time,url,filename
apapan,['iiwi'],['song'],19.7901,-155.3273,Himatione sanguinea,Apapane,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,12:00,https://www.xeno-canto.org/175507,apapan/XC175507.ogg
apapan,['iiwi'],['song'],19.7901,-155.3273,Himatione sanguinea,Apapane,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,12:00,https://www.xeno-canto.org/175508,apapan/XC175508.ogg
apapan,[],['call'],22.1467,-159.6134,Himatione sanguinea,Apapane,Ross Gallardy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,15:00,https://www.xeno-canto.org/210193,apapan/XC210193.ogg
apapan,[],['call'],22.1467,-159.6134,Himatione sanguinea,Apapane,Ross Gallardy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,15:00,https://www.xeno-canto.org/210194,apapan/XC210194.ogg
apapan,[],['song'],22.1467,-159.6134,Himatione sanguinea,Apapane,Ross Gallardy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:00,https://www.xeno-canto.org/210195,apapan/XC210195.ogg
apapan,[],"['male', 'song']",22.1467,-159.6134,Himatione sanguinea,Apapane,Ross Gallardy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:00,https://www.xeno-canto.org/210197,apapan/XC210197.ogg
apapan,[],['song'],22.1467,-159.6134,Himatione sanguinea,Apapane,Ross Gallardy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:00,https://www.xeno-canto.org/210198,apapan/XC210198.ogg
apapan,[],['song'],22.1467,-159.6134,Himatione sanguinea,Apapane,Ross Gallardy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,17:00,https://www.xeno-canto.org/210199,apapan/XC210199.ogg
apapan,[],['song'],22.0815,-159.555,Himatione sanguinea,Apapane,Patrick Blake,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,13:30,https://www.xeno-canto.org/219958,apapan/XC219958.ogg
apapan,['apapan'],['song'],22.0815,-159.555,Himatione sanguinea,Apapane,Patrick Blake,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,10:30,https://www.xeno-canto.org/219959,apapan/XC219959.ogg
apapan,[],['call'],19.6725,-155.3876,Himatione sanguinea,Apapane,Todd Mark,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:30,https://www.xeno-canto.org/252590,apapan/XC252590.ogg
apapan,[],['song'],22.1484,-159.6277,Himatione sanguinea,Apapane,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,10:00,https://www.xeno-canto.org/256220,apapan/XC256220.ogg
apapan,[],['song'],22.1467,-159.6134,Himatione sanguinea,Apapane,Daniel Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,13:45,https://www.xeno-canto.org/27308,apapan/XC27308.ogg
apapan,['warwhe1'],['song'],22.1467,-159.6134,Himatione sanguinea,Apapane,Daniel Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,09:45,https://www.xeno-canto.org/27317,apapan/XC27317.ogg
apapan,[],['call'],22.1467,-159.6134,Himatione sanguinea,Apapane,Daniel Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,12:00,https://www.xeno-canto.org/27318,apapan/XC27318.ogg
apapan,"['hawama', 'iiwi', 'omao']",['song'],19.6814,-155.3976,Himatione sanguinea,Apapane,Daniel Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,12:45,https://www.xeno-canto.org/27327,apapan/XC27327.ogg
apapan,[],['song'],22.1506,-159.6406,Himatione sanguinea,Apapane,Daniel Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,11:45,https://www.xeno-canto.org/27330,apapan/XC27330.ogg
apapan,[],['song'],22.1506,-159.6406,Himatione sanguinea,Apapane,Daniel Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,12:00,https://www.xeno-canto.org/27331,apapan/XC27331.ogg
apapan,"['warwhe1', 'zebdov']",['song'],19.4264,-155.2373,Himatione sanguinea,Apapane,Daniel Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,06:15,https://www.xeno-canto.org/27340,apapan/XC27340.ogg
apapan,[],['song'],22.1467,-159.6134,Himatione sanguinea,Apapane,Daniel Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,10:00,https://www.xeno-canto.org/27367,apapan/XC27367.ogg
apapan,"['hawama', 'iiwi']",['song'],19.7901,-155.3273,Himatione sanguinea,Apapane,Daniel Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,13:10,https://www.xeno-canto.org/27369,apapan/XC27369.ogg
apapan,[],['song'],22.1493,-159.6099,Himatione sanguinea,Apapane,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,09:30,https://www.xeno-canto.org/314499,apapan/XC314499.ogg
apapan,[],['call'],20.769,-156.237,Himatione sanguinea,Apapane,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,07:33,https://www.xeno-canto.org/326575,apapan/XC326575.ogg
apapan,['iiwi'],"['call', 'song']",20.769,-156.237,Himatione sanguinea,Apapane,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,07:37,https://www.xeno-canto.org/326577,apapan/XC326577.ogg
apapan,[],['call'],20.769,-156.237,Himatione sanguinea,Apapane,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:08,https://www.xeno-canto.org/327341,apapan/XC327341.ogg
apapan,[],['call'],20.769,-156.237,Himatione sanguinea,Apapane,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,09:03,https://www.xeno-canto.org/327355,apapan/XC327355.ogg
apapan,['apapan'],['song'],20.769,-156.237,Himatione sanguinea,Apapane,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,06:21,https://www.xeno-canto.org/327362,apapan/XC327362.ogg
apapan,[],['song'],20.769,-156.237,Himatione sanguinea,Apapane,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,06:22,https://www.xeno-canto.org/327363,apapan/XC327363.ogg
apapan,[],['song'],19.4145,-155.242,Himatione sanguinea,Apapane,Craig Robertson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,13:30,https://www.xeno-canto.org/336995,apapan/XC336995.ogg
apapan,['oahama'],['song'],21.399,-157.898,Himatione sanguinea,Apapane,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,12:00,https://www.xeno-canto.org/368428,apapan/XC368428.ogg
apapan,[],['song'],19.4424,-155.315,Himatione sanguinea,Apapane,Ulf Elman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:43,https://www.xeno-canto.org/385165,apapan/XC385165.ogg
apapan,[],['song'],20.7123,-156.3029,Himatione sanguinea,Apapane,Ulf Elman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:58,https://www.xeno-canto.org/385295,apapan/XC385295.ogg
apapan,[],"['song', 'wing sounds']",20.7123,-156.3029,Himatione sanguinea,Apapane,Ulf Elman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:46,https://www.xeno-canto.org/385332,apapan/XC385332.ogg
apapan,[],['call'],19.4469,-155.3036,Himatione sanguinea,Apapane,Ulf Elman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:22,https://www.xeno-canto.org/385474,apapan/XC385474.ogg
apapan,[],['song'],21.412,-158.0987,Himatione sanguinea,Apapane,Sean Erroll MacDonald,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,11:53,https://www.xeno-canto.org/454885,apapan/XC454885.ogg
apapan,['jabwar'],['call'],21.4104,-158.0977,Himatione sanguinea,Apapane,Sean Erroll MacDonald,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,12:04,https://www.xeno-canto.org/454887,apapan/XC454887.ogg
apapan,[],"['sex uncertain', 'song']",22.1477,-159.6312,Himatione sanguinea,Apapane,Phoenix Birder,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:59,https://www.xeno-canto.org/503602,apapan/XC503602.ogg
apapan,['redjun'],"['adult', 'sex uncertain', 'song']",22.1477,-159.6312,Himatione sanguinea,Apapane,Phoenix Birder,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:01,https://www.xeno-canto.org/503604,apapan/XC503604.ogg
apapan,['hawama'],"['adult', 'call', 'sex uncertain', 'subsong']",20.7692,-156.2346,Himatione sanguinea,Apapane,Phoenix Birder,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,17:37,https://www.xeno-canto.org/503719,apapan/XC503719.ogg
apapan,['iiwi'],"['adult', 'call', 'sex uncertain']",20.7692,-156.2346,Himatione sanguinea,Apapane,Phoenix Birder,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,16:38,https://www.xeno-canto.org/503849,apapan/XC503849.ogg
apapan,[],"['adult', 'sex uncertain', 'song']",22.1484,-159.6277,Himatione sanguinea,Apapane,Rick Sharloch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:00,https://www.xeno-canto.org/505432,apapan/XC505432.ogg
arcter,[],['call'],56.0058,-3.5162,Sterna paradisaea,Arctic Tern,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,07:30,https://www.xeno-canto.org/133801,arcter/XC133801.ogg
arcter,[],['call'],60.6133,17.9235,Sterna paradisaea,Arctic Tern,Jelmer Poelstra,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,06:40,https://www.xeno-canto.org/135277,arcter/XC135277.ogg
arcter,[],['call'],57.594,-152.4604,Sterna paradisaea,Arctic Tern,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,11:00,https://www.xeno-canto.org/139656,arcter/XC139656.ogg
arcter,[],['call'],57.594,-152.4604,Sterna paradisaea,Arctic Tern,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,11:00,https://www.xeno-canto.org/139657,arcter/XC139657.ogg
arcter,[],['call'],57.594,-152.4604,Sterna paradisaea,Arctic Tern,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,11:00,https://www.xeno-canto.org/139658,arcter/XC139658.ogg
arcter,[],['call'],57.594,-152.4604,Sterna paradisaea,Arctic Tern,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,20:45,https://www.xeno-canto.org/139659,arcter/XC139659.ogg
arcter,[],['call'],64.4669,-164.7537,Sterna paradisaea,Arctic Tern,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,08:00,https://www.xeno-canto.org/140733,arcter/XC140733.ogg
arcter,[],"['call', 'social calls']",54.2655,8.8444,Sterna paradisaea,Arctic Tern,Volker Arnold,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,21:56,https://www.xeno-canto.org/141787,arcter/XC141787.ogg
arcter,[],"['alarm call', 'flight call']",54.2655,8.8444,Sterna paradisaea,Arctic Tern,Volker Arnold,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,19:55,https://www.xeno-canto.org/142818,arcter/XC142818.ogg
arcter,[],"['call', 'flight call']",78.247,15.392,Sterna paradisaea,Arctic Tern,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,14:00,https://www.xeno-canto.org/148887,arcter/XC148887.ogg
arcter,['eurwig'],['call'],69.598,18.823,Sterna paradisaea,Arctic Tern,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,06:30,https://www.xeno-canto.org/157364,arcter/XC157364.ogg
arcter,[],['song'],61.0781,21.2991,Sterna paradisaea,Arctic Tern,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,06:00,https://www.xeno-canto.org/163353,arcter/XC163353.ogg
arcter,[],['call'],60.116,-149.4387,Sterna paradisaea,Arctic Tern,Davyd Betchkal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,18:43,https://www.xeno-canto.org/177388,arcter/XC177388.ogg
arcter,[],['call'],60.116,-149.4387,Sterna paradisaea,Arctic Tern,Davyd Betchkal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,18:47,https://www.xeno-canto.org/177389,arcter/XC177389.ogg
arcter,[],['call'],46.98,7.038,Sterna paradisaea,Arctic Tern,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:30,https://www.xeno-canto.org/180832,arcter/XC180832.ogg
arcter,[],['call'],46.98,7.038,Sterna paradisaea,Arctic Tern,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,11:30,https://www.xeno-canto.org/183826,arcter/XC183826.ogg
arcter,[],"['call', 'flight call']",46.98,7.038,Sterna paradisaea,Arctic Tern,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,12:30,https://www.xeno-canto.org/183834,arcter/XC183834.ogg
arcter,[],['call'],46.9834,7.0348,Sterna paradisaea,Arctic Tern,Pascal Christe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:30,https://www.xeno-canto.org/184107,arcter/XC184107.ogg
arcter,[],"['call', 'flight call']",78.925,11.9276,Sterna paradisaea,Arctic Tern,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,21:00,https://www.xeno-canto.org/186403,arcter/XC186403.ogg
arcter,[],"['call', 'flight call']",78.925,11.9276,Sterna paradisaea,Arctic Tern,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,21:00,https://www.xeno-canto.org/186405,arcter/XC186405.ogg
arcter,[],"['call', 'flight call']",78.925,11.9276,Sterna paradisaea,Arctic Tern,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,21:00,https://www.xeno-canto.org/186407,arcter/XC186407.ogg
arcter,[],['alarm call'],71.0764,28.2091,Sterna paradisaea,Arctic Tern,Rob van Bemmelen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:00,https://www.xeno-canto.org/198122,arcter/XC198122.ogg
arcter,[],"['call', 'flight call']",69.5667,18.6001,Sterna paradisaea,Arctic Tern,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:00,https://www.xeno-canto.org/210268,arcter/XC210268.ogg
arcter,[],"['call', 'flight call']",69.5667,18.6001,Sterna paradisaea,Arctic Tern,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:00,https://www.xeno-canto.org/210269,arcter/XC210269.ogg
arcter,[],['call'],65.0167,25.4501,Sterna paradisaea,Arctic Tern,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,xx:xx,https://www.xeno-canto.org/25068,arcter/XC25068.ogg
arcter,[],['call'],65.0167,25.4501,Sterna paradisaea,Arctic Tern,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,xx:xx,https://www.xeno-canto.org/25071,arcter/XC25071.ogg
arcter,[],['calls by attacking male'],67.5167,17.5334,Sterna paradisaea,Arctic Tern,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,xx:xx,https://www.xeno-canto.org/25176,arcter/XC25176.ogg
arcter,[],['Alarmcalls'],68.4303,18.2576,Sterna paradisaea,Arctic Tern,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,?,https://www.xeno-canto.org/27035,arcter/XC27035.ogg
arcter,[],"['alarm call', 'call', 'flight call']",61.124,-151.1033,Sterna paradisaea,Arctic Tern,Garrett MacDonald,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,13:30,https://www.xeno-canto.org/283636,arcter/XC283636.ogg
arcter,[],['call'],57.7112,18.3714,Sterna paradisaea,Arctic Tern,Mikael Litsgård,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,21:34,https://www.xeno-canto.org/287765,arcter/XC287765.ogg
arcter,[],['call'],57.7112,18.3714,Sterna paradisaea,Arctic Tern,Mikael Litsgård,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,21:38,https://www.xeno-canto.org/287766,arcter/XC287766.ogg
arcter,[],['call'],57.6923,18.3513,Sterna paradisaea,Arctic Tern,Mikael Litsgård,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,03:35,https://www.xeno-canto.org/287768,arcter/XC287768.ogg
arcter,[],['display'],53.9815,-2.8728,Sterna paradisaea,Arctic Tern,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,08:30,https://www.xeno-canto.org/294481,arcter/XC294481.ogg
arcter,[],['Call'],58.4439,14.4687,Sterna paradisaea,Arctic Tern,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,?,https://www.xeno-canto.org/30166,arcter/XC30166.ogg
arcter,[],['flight call'],64.0495,-16.1805,Sterna paradisaea,Arctic Tern,Joss Deffarges,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,01:24,https://www.xeno-canto.org/308958,arcter/XC308958.ogg
arcter,[],['call'],56.1836,-2.5518,Sterna paradisaea,Arctic Tern,Marco Preziosi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:00,https://www.xeno-canto.org/321008,arcter/XC321008.ogg
arcter,[],"['alarm call', 'flight call']",56.1836,-2.5518,Sterna paradisaea,Arctic Tern,Marco Preziosi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:00,https://www.xeno-canto.org/321009,arcter/XC321009.ogg
arcter,[],['call'],61.0781,21.2991,Sterna paradisaea,Arctic Tern,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:00,https://www.xeno-canto.org/343119,arcter/XC343119.ogg
arcter,[],"['alarm call', 'courtship call']",58.7926,17.8554,Sterna paradisaea,Arctic Tern,Ulf Elman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:00,https://www.xeno-canto.org/367581,arcter/XC367581.ogg
arcter,[],['flight call'],60.044,24.2574,Sterna paradisaea,Arctic Tern,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,13:33,https://www.xeno-canto.org/367634,arcter/XC367634.ogg
arcter,[],['flight call'],59.8318,23.0871,Sterna paradisaea,Arctic Tern,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,11:25,https://www.xeno-canto.org/370355,arcter/XC370355.ogg
arcter,[],['flight call'],59.8318,23.0871,Sterna paradisaea,Arctic Tern,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,11:35,https://www.xeno-canto.org/370357,arcter/XC370357.ogg
arcter,[],['call'],78.218468,15.647879,Sterna paradisaea,Arctic Tern,David Farrow,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,?:?,https://www.xeno-canto.org/37419,arcter/XC37419.ogg
arcter,[],['flight call'],67.6375,52.9032,Sterna paradisaea,Arctic Tern,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,23:00,https://www.xeno-canto.org/378021,arcter/XC378021.ogg
arcter,[],['alarm call'],67.6375,52.9032,Sterna paradisaea,Arctic Tern,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,23:00,https://www.xeno-canto.org/378023,arcter/XC378023.ogg
arcter,[],"['alarm call', 'begging call']",63.6063,20.0082,Sterna paradisaea,Arctic Tern,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:30,https://www.xeno-canto.org/381239,arcter/XC381239.ogg
arcter,[],"['alarm call', 'begging call', 'call']",63.6063,20.0082,Sterna paradisaea,Arctic Tern,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,06:30,https://www.xeno-canto.org/381240,arcter/XC381240.ogg
arcter,[],['flight call'],41.4217,-112.0663,Sterna paradisaea,Arctic Tern,Kenny Frisch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,12:00,https://www.xeno-canto.org/382852,arcter/XC382852.ogg
arcter,[],['call'],65.378,-22.9064,Sterna paradisaea,Arctic Tern,Thijs Fijen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,19:00,https://www.xeno-canto.org/383521,arcter/XC383521.ogg
arcter,[],['call'],70.9409,147.9749,Sterna paradisaea,Arctic Tern,Sunny,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,16:00,https://www.xeno-canto.org/396639,arcter/XC396639.ogg
arcter,[],['call'],70.9409,147.9749,Sterna paradisaea,Arctic Tern,Sunny,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,16:00,https://www.xeno-canto.org/396640,arcter/XC396640.ogg
arcter,[],['call'],70.9409,147.9749,Sterna paradisaea,Arctic Tern,Sunny,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,16:00,https://www.xeno-canto.org/396641,arcter/XC396641.ogg
arcter,[],['call'],70.9409,147.9749,Sterna paradisaea,Arctic Tern,Sunny,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,16:00,https://www.xeno-canto.org/396642,arcter/XC396642.ogg
arcter,[],['call'],70.9409,147.9749,Sterna paradisaea,Arctic Tern,Sunny,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,16:00,https://www.xeno-canto.org/396643,arcter/XC396643.ogg
